StoreID,DateID,Weekly_Sales,Holiday_Flag
6,2012-06-08,1696619.52,0
6,2012-06-15,1642247.48,0
6,2012-06-22,1618272.25,0
6,2012-06-29,1648863.46,0
6,2012-07-06,1876359.39,0
6,2012-07-13,1588142.26,0
6,2012-07-20,1574361.97,0
6,2012-07-27,1513229.16,0
6,2012-08-03,1627274.93,0
6,2012-08-10,1588380.73,0
6,2012-08-17,1543049.52,0
6,2012-08-24,1501095.49,0
6,2012-08-31,1577439.81,0
6,2012-09-07,1608077.01,1
6,2012-09-14,1375166.86,0
6,2012-09-21,1425603.65,0
6,2012-09-28,1369131.46,0
6,2012-10-05,1518177.71,0
6,2012-10-12,1459396.84,0
6,2012-10-19,1436883.99,0
6,2012-10-26,1431426.34,0
7,2010-02-05,496725.44,0
7,2010-02-12,524104.92,1
7,2010-02-19,506760.54,0
7,2010-02-26,496083.24,0
7,2010-03-05,491419.55,0
7,2010-03-12,480452.1,0
7,2010-03-19,574450.23,0
7,2010-03-26,514731.6,0
7,2010-04-02,561145.14,0
7,2010-04-09,484263.25,0
7,2010-04-16,406228.19,0
7,2010-04-23,404751.25,0
7,2010-04-30,373655.61,0
7,2010-05-07,395453.83,0
7,2010-05-14,372673.61,0
7,2010-05-21,395195.65,0
7,2010-05-28,442734.55,0
7,2010-06-04,509183.22,0
7,2010-06-11,498580.87,0
7,2010-06-18,481144.09,0
7,2010-06-25,553714.87,0
7,2010-07-02,575570.77,0
7,2010-07-09,593462.34,0
7,2010-07-16,557166.35,0
7,2010-07-23,570231.21,0
7,2010-07-30,603547.16,0
7,2010-08-06,643854.17,0
7,2010-08-13,598185.4,0
7,2010-08-20,582353.17,0
7,2010-08-27,554309.24,0
7,2010-09-03,532765.05,0
7,2010-09-10,535769.32,1
7,2010-09-17,489408.53,0
7,2010-09-24,488008.83,0
7,2010-10-01,448998.73,0
7,2010-10-08,480239.88,0
7,2010-10-15,463370.48,0
7,2010-10-22,472450.81,0
7,2010-10-29,465493.15,0
7,2010-11-05,480512.44,0
7,2010-11-12,507584.29,0
7,2010-11-19,482528.36,0
7,2010-11-26,835189.26,1
7,2010-12-03,552811.62,0
7,2010-12-10,599730.07,0
7,2010-12-17,716388.81,0
7,2010-12-24,1045124.88,0
7,2010-12-31,729572.08,1
7,2011-01-07,661163.94,0
7,2011-01-14,547384.9,0
7,2011-01-21,521539.46,0
7,2011-01-28,513372.17,0
7,2011-02-04,558027.77,0
7,2011-02-11,559903.13,1
7,2011-02-18,572387.47,0
7,2011-02-25,546690.84,0
7,2011-03-04,551378.39,0
7,2011-03-11,558963.83,0
7,2011-03-18,635014.69,0
7,2011-03-25,559061.58,0
7,2011-04-01,513409.67,0
7,2011-04-08,500552.16,0
7,2011-04-15,423380.14,0
7,2011-04-22,466594.89,0
7,2011-04-29,410429.73,0
7,2011-05-06,407012.47,0
7,2011-05-13,414094.05,0
7,2011-05-20,424670.98,0
7,2011-05-27,457216.87,0
7,2011-06-03,542295.37,0
7,2011-06-10,621099.95,0
7,2011-06-17,610991.35,0
7,2011-06-24,640043.97,0
7,2011-07-01,704344.21,0
7,2011-07-08,761793.94,0
7,2011-07-15,642748.21,0
7,2011-07-22,688043.96,0
7,2011-07-29,653382.62,0
7,2011-08-05,695392.84,0
7,2011-08-12,670670.46,0
7,2011-08-19,645156.21,0
7,2011-08-26,629994.47,0
7,2011-09-02,592355.24,0
7,2011-09-09,613135.23,1
7,2011-09-16,558981.45,0
7,2011-09-23,536144.81,0
7,2011-09-30,488880.26,0
7,2011-10-07,525866.36,0
7,2011-10-14,501959.19,0
7,2011-10-21,558691.43,0
7,2011-10-28,527339.52,0
7,2011-11-04,564536.01,0
7,2011-11-11,556015.59,0
7,2011-11-18,539826.56,0
7,2011-11-25,949075.87,1
7,2011-12-02,591907.88,0
7,2011-12-09,653845.45,0
7,2011-12-16,720242.19,0
7,2011-12-23,1059715.27,0
7,2011-12-30,815915.52,1
7,2012-01-06,713117.66,0
7,2012-01-13,593875.46,0
7,2012-01-20,578002.85,0
7,2012-01-27,541037.98,0
7,2012-02-03,580453.32,0
7,2012-02-10,563460.77,1
7,2012-02-17,620908.18,0
7,2012-02-24,603041.14,0
7,2012-03-02,551058.13,0
7,2012-03-09,579166.5,0
7,2012-03-16,669205.73,0
7,2012-03-23,615997.29,0
7,2012-03-30,583322.2,0
7,2012-04-06,621425.98,0
7,2012-04-13,517420.23,0
7,2012-04-20,457340.06,0
7,2012-04-27,467827.75,0
7,2012-05-04,465198.89,0
7,2012-05-11,460397.41,0
7,2012-05-18,468428.3,0
7,2012-05-25,532739.77,0
7,2012-06-01,598495.02,0
7,2012-06-08,642963.75,0
7,2012-06-15,666942.02,0
7,2012-06-22,687344.68,0
7,2012-06-29,704335.41,0
7,2012-07-06,805642.61,0
7,2012-07-13,694150.89,0
7,2012-07-20,686345.69,0
7,2012-07-27,686365.4,0
7,2012-08-03,680954.81,0
7,2012-08-10,675926.3,0
7,2012-08-17,642450.4,0
7,2012-08-24,609099.37,0
7,2012-08-31,586467.16,0
7,2012-09-07,597876.55,1
7,2012-09-14,541120.2,0
7,2012-09-21,530842.25,0
7,2012-09-28,525545.76,0
7,2012-10-05,505830.56,0
7,2012-10-12,503463.93,0
7,2012-10-19,516424.83,0
7,2012-10-26,495543.28,0
8,2010-02-05,1004137.09,0
8,2010-02-12,994801.4,1
8,2010-02-19,963960.37,0
8,2010-02-26,847592.11,0
8,2010-03-05,881503.95,0
8,2010-03-12,860336.16,0
8,2010-03-19,839911.0,0
8,2010-03-26,772539.12,0
8,2010-04-02,914500.91,0
8,2010-04-09,916033.92,0
8,2010-04-16,882917.12,0
8,2010-04-23,850440.26,0
8,2010-04-30,778672.64,0
8,2010-05-07,916820.96,0
8,2010-05-14,873337.84,0
8,2010-05-21,818333.21,0
8,2010-05-28,868041.56,0
8,2010-06-04,958225.41,0
8,2010-06-11,914835.86,0
8,2010-06-18,869922.56,0
8,2010-06-25,814919.11,0
8,2010-07-02,852333.75,0
8,2010-07-09,845289.77,0
8,2010-07-16,848630.57,0
8,2010-07-23,785515.88,0
8,2010-07-30,787295.09,0
8,2010-08-06,893399.77,0
8,2010-08-13,867919.21,0
8,2010-08-20,870676.44,0
8,2010-08-27,888816.78,0
8,2010-09-03,899036.47,0
8,2010-09-10,831425.2,1
8,2010-09-17,836707.85,0
8,2010-09-24,773725.08,0
8,2010-10-01,804105.49,0
8,2010-10-08,870349.86,0
8,2010-10-15,826546.96,0
8,2010-10-22,836419.14,0
8,2010-10-29,830756.76,0
8,2010-11-05,927266.34,0
8,2010-11-12,911538.98,0
8,2010-11-19,885608.04,0
8,2010-11-26,1261693.16,1
8,2010-12-03,952766.93,0
8,2010-12-10,1069061.63,0
8,2010-12-17,1220579.55,0
8,2010-12-24,1511641.09,0
8,2010-12-31,773586.49,1
8,2011-01-07,873065.23,0
8,2011-01-14,809646.66,0
8,2011-01-21,822668.23,0
8,2011-01-28,782256.66,0
8,2011-02-04,944594.78,0
8,2011-02-11,996147.39,1
8,2011-02-18,1065108.64,0
8,2011-02-25,917317.15,0
8,2011-03-04,935266.43,0
8,2011-03-11,900387.29,0
8,2011-03-18,898289.14,0
8,2011-03-25,827968.36,0
8,2011-04-01,878762.3,0
8,2011-04-08,949825.83,0
8,2011-04-15,908278.74,0
8,2011-04-22,937473.13,0
8,2011-04-29,855014.77,0
8,2011-05-06,941457.34,0
8,2011-05-13,895763.41,0
8,2011-05-20,836049.89,0
8,2011-05-27,857939.41,0
8,2011-06-03,929222.16,0
8,2011-06-10,897309.41,0
8,2011-06-17,922048.41,0
8,2011-06-24,864881.24,0
8,2011-07-01,883683.35,0
8,2011-07-08,861965.12,0
8,2011-07-15,849925.37,0
8,2011-07-22,829902.42,0
8,2011-07-29,807082.19,0
8,2011-08-05,892393.77,0
8,2011-08-12,856796.1,0
8,2011-08-19,895066.5,0
8,2011-08-26,912542.82,0
8,2011-09-02,891387.14,0
8,2011-09-09,848358.09,1
8,2011-09-16,870971.82,0
8,2011-09-23,806444.29,0
8,2011-09-30,809049.37,0
8,2011-10-07,929976.55,0
8,2011-10-14,863188.26,0
8,2011-10-21,905984.49,0
8,2011-10-28,876712.31,0
8,2011-11-04,947815.05,0
8,2011-11-11,917088.48,0
8,2011-11-18,897032.19,0
8,2011-11-25,1235163.86,1
8,2011-12-02,986601.46,0
8,2011-12-09,1051922.95,0
8,2011-12-16,1118163.94,0
8,2011-12-23,1462254.05,0
8,2011-12-30,858572.22,1
8,2012-01-06,872113.23,0
8,2012-01-13,817661.76,0
8,2012-01-20,813954.82,0
8,2012-01-27,778178.53,0
8,2012-02-03,927610.69,0
8,2012-02-10,1021400.42,1
8,2012-02-17,1096232.89,0
8,2012-02-24,928537.54,0
8,2012-03-02,952264.91,0
8,2012-03-09,960115.56,0
8,2012-03-16,921178.39,0
8,2012-03-23,874223.25,0
8,2012-03-30,905935.29,0
8,2012-04-06,1046816.59,0
8,2012-04-13,909989.45,0
8,2012-04-20,872288.46,0
8,2012-04-27,879448.25,0
8,2012-05-04,937232.09,0
8,2012-05-11,920128.89,0
8,2012-05-18,913922.01,0
8,2012-05-25,895157.44,0
8,2012-06-01,921161.2,0
8,2012-06-08,928820.0,0
8,2012-06-15,916918.7,0
8,2012-06-22,899449.65,0
8,2012-06-29,878298.22,0
8,2012-07-06,936205.5,0
8,2012-07-13,890488.01,0
8,2012-07-20,888834.07,0
8,2012-07-27,838227.52,0
8,2012-08-03,897076.73,0
8,2012-08-10,930745.69,0
8,2012-08-17,896613.19,0
8,2012-08-24,936373.65,0
8,2012-08-31,976137.73,0
8,2012-09-07,932160.37,1
8,2012-09-14,883569.38,0
8,2012-09-21,857796.45,0
8,2012-09-28,884724.41,0
8,2012-10-05,976436.02,0
8,2012-10-12,927511.99,0
8,2012-10-19,900309.75,0
8,2012-10-26,891671.44,0
9,2010-02-05,549505.55,0
9,2010-02-12,552677.48,1
9,2010-02-19,511327.9,0
9,2010-02-26,473773.27,0
9,2010-03-05,507297.88,0
9,2010-03-12,494145.8,0
9,2010-03-19,485744.61,0
9,2010-03-26,484946.56,0
9,2010-04-02,545206.32,0
9,2010-04-09,529384.31,0
9,2010-04-16,485764.32,0
9,2010-04-23,488683.57,0
9,2010-04-30,491723.42,0
9,2010-05-07,526128.61,0
9,2010-05-14,492792.8,0
9,2010-05-21,506274.94,0
9,2010-05-28,558143.53,0
9,2010-06-04,586061.46,0
9,2010-06-11,522715.68,0
9,2010-06-18,513073.87,0
9,2010-06-25,509263.28,0
9,2010-07-02,528832.54,0
9,2010-07-09,485389.15,0
9,2010-07-16,474030.51,0
9,2010-07-23,462676.5,0
9,2010-07-30,468675.19,0
9,2010-08-06,522815.45,0
9,2010-08-13,481897.98,0
9,2010-08-20,499325.38,0
9,2010-08-27,506789.66,0
9,2010-09-03,511049.06,0
9,2010-09-10,484835.2,1
9,2010-09-17,463448.59,0
9,2010-09-24,452905.22,0
9,2010-10-01,495692.19,0
9,2010-10-08,505069.21,0
9,2010-10-15,454769.68,0
9,2010-10-22,466322.76,0
9,2010-10-29,508801.61,0
9,2010-11-05,517869.97,0
9,2010-11-12,520846.68,0
9,2010-11-19,519823.3,0
9,2010-11-26,768070.53,1
9,2010-12-03,578164.82,0
9,2010-12-10,618121.82,0
9,2010-12-17,685243.2,0
9,2010-12-24,873347.55,0
9,2010-12-31,459770.85,1
9,2011-01-07,490981.78,0
9,2011-01-14,458086.69,0
9,2011-01-21,454021.69,0
9,2011-01-28,463561.48,0
9,2011-02-04,544612.28,0
9,2011-02-11,555279.02,1
9,2011-02-18,610985.56,0
9,2011-02-25,513107.2,0
9,2011-03-04,542016.18,0
9,2011-03-11,517783.5,0
9,2011-03-18,515226.11,0
9,2011-03-25,497488.4,0
9,2011-04-01,520962.14,0
9,2011-04-08,561625.92,0
9,2011-04-15,528420.28,0
9,2011-04-22,549502.11,0
9,2011-04-29,532226.2,0
9,2011-05-06,545251.1,0
9,2011-05-13,539126.0,0
9,2011-05-20,518266.9,0
9,2011-05-27,553834.04,0
9,2011-06-03,587004.29,0
9,2011-06-10,550076.32,0
9,2011-06-17,558671.14,0
9,2011-06-24,538745.93,0
9,2011-07-01,537064.03,0
9,2011-07-08,535983.13,0
9,2011-07-15,512834.04,0
9,2011-07-22,491449.94,0
9,2011-07-29,471449.98,0
9,2011-08-05,554879.67,0
9,2011-08-12,520284.79,0
9,2011-08-19,540819.44,0
9,2011-08-26,542663.53,0
9,2011-09-02,544643.33,0
9,2011-09-09,528784.86,1
9,2011-09-16,500274.03,0
9,2011-09-23,506743.78,0
9,2011-09-30,508567.04,0
9,2011-10-07,553836.98,0
9,2011-10-14,529515.66,0
9,2011-10-21,557075.21,0
9,2011-10-28,548527.49,0
9,2011-11-04,597855.07,0
9,2011-11-11,594574.12,0
9,2011-11-18,542414.27,0
9,2011-11-25,814753.5,1
9,2011-12-02,613115.21,0
9,2011-12-09,630327.28,0
9,2011-12-16,705557.97,0
9,2011-12-23,905324.68,0
9,2011-12-30,549788.36,1
9,2012-01-06,519585.67,0
9,2012-01-13,474964.6,0
9,2012-01-20,480130.04,0
9,2012-01-27,482451.21,0
9,2012-02-03,549967.89,0
9,2012-02-10,609736.12,1
9,2012-02-17,658965.05,0
9,2012-02-24,563578.79,0
9,2012-03-02,619498.28,0
9,2012-03-09,574955.95,0
9,2012-03-16,550373.57,0
9,2012-03-23,550791.32,0
9,2012-03-30,574985.37,0
9,2012-04-06,677885.99,0
9,2012-04-13,578539.86,0
9,2012-04-20,542819.03,0
9,2012-04-27,550414.99,0
9,2012-05-04,586289.08,0
9,2012-05-11,592572.3,0
9,2012-05-18,571463.93,0
9,2012-05-25,547226.0,0
9,2012-06-01,583648.59,0
9,2012-06-08,582525.42,0
9,2012-06-15,564606.1,0
9,2012-06-22,562173.12,0
9,2012-06-29,544770.7,0
9,2012-07-06,578790.36,0
9,2012-07-13,536537.64,0
9,2012-07-20,513991.57,0
9,2012-07-27,495951.0,0
9,2012-08-03,533887.54,0
9,2012-08-10,538713.47,0
9,2012-08-17,535153.47,0
9,2012-08-24,572887.78,0
9,2012-08-31,576879.15,0
9,2012-09-07,565812.29,1
9,2012-09-14,523427.35,0
9,2012-09-21,533756.88,0
9,2012-09-28,516361.06,0
9,2012-10-05,606755.3,0
9,2012-10-12,558464.8,0
9,2012-10-19,542009.46,0
9,2012-10-26,549731.49,0
10,2010-02-05,2193048.75,0
10,2010-02-12,2176028.52,1
10,2010-02-19,2113432.58,0
10,2010-02-26,2006774.96,0
10,2010-03-05,1987090.09,0
10,2010-03-12,1941346.13,0
10,2010-03-19,1946875.06,0
10,2010-03-26,1893532.46,0
10,2010-04-02,2138651.97,0
10,2010-04-09,2041069.37,0
10,2010-04-16,1826241.44,0
10,2010-04-23,1829521.83,0
10,2010-04-30,1790694.59,0
10,2010-05-07,1921432.16,0
10,2010-05-14,1808056.41,0
10,2010-05-21,1847613.58,0
10,2010-05-28,1904618.17,0
10,2010-06-04,1931406.28,0
10,2010-06-11,1827521.71,0
10,2010-06-18,1837636.24,0
10,2010-06-25,1768172.31,0
10,2010-07-02,1845893.87,0
10,2010-07-09,1769793.37,0
10,2010-07-16,1828052.47,0
10,2010-07-23,1831676.03,0
10,2010-07-30,1832664.03,0
10,2010-08-06,1949236.09,0
10,2010-08-13,1962996.7,0
10,2010-08-20,1983190.56,0
10,2010-08-27,1727565.42,0
10,2010-09-03,1766331.45,0
10,2010-09-10,1720530.23,1
10,2010-09-17,1716755.78,0
10,2010-09-24,1655036.75,0
10,2010-10-01,1645892.97,0
10,2010-10-08,1772192.42,0
10,2010-10-15,1703850.25,0
10,2010-10-22,1740234.06,0
10,2010-10-29,1741308.56,0
10,2010-11-05,1832211.96,0
10,2010-11-12,1895901.59,0
10,2010-11-19,1949177.13,0
10,2010-11-26,2939946.38,1
10,2010-12-03,2251206.64,0
10,2010-12-10,2411790.21,0
10,2010-12-17,2811646.85,0
10,2010-12-24,3749057.69,0
10,2010-12-31,1707298.14,1
10,2011-01-07,1714309.9,0
10,2011-01-14,1710803.59,0
10,2011-01-21,1677556.18,0
10,2011-01-28,1715769.05,0
10,2011-02-04,1968045.91,0
10,2011-02-11,2115408.31,1
10,2011-02-18,2106934.55,0
10,2011-02-25,1967996.71,0
10,2011-03-04,1958003.19,0
10,2011-03-11,1933469.15,0
10,2011-03-18,1884734.31,0
10,2011-03-25,1815798.85,0
10,2011-04-01,1827733.18,0
10,2011-04-08,1870720.73,0
10,2011-04-15,1781767.22,0
10,2011-04-22,2004831.14,0
10,2011-04-29,1873646.34,0
10,2011-05-06,1841369.99,0
10,2011-05-13,1712995.44,0
10,2011-05-20,1720908.01,0
10,2011-05-27,1743000.38,0
10,2011-06-03,1792210.89,0
10,2011-06-10,1740063.1,0
10,2011-06-17,1817934.76,0
10,2011-06-24,1711813.13,0
10,2011-07-01,1751369.75,0
10,2011-07-08,1699708.38,0
10,2011-07-15,1775068.4,0
10,2011-07-22,1774342.61,0
10,2011-07-29,1745841.33,0
10,2011-08-05,1886299.98,0
10,2011-08-12,1917397.63,0
10,2011-08-19,1954849.68,0
10,2011-08-26,1728399.07,0
10,2011-09-02,1758587.35,0
10,2011-09-09,1670579.82,1
10,2011-09-16,1650894.3,0
10,2011-09-23,1685910.53,0
10,2011-09-30,1627707.31,0
10,2011-10-07,1788227.6,0
10,2011-10-14,1704753.02,0
10,2011-10-21,1745928.56,0
10,2011-10-28,1771792.97,0
10,2011-11-04,1904438.59,0
10,2011-11-11,2076570.84,0
10,2011-11-18,1869087.85,0
10,2011-11-25,2950198.64,1
10,2011-12-02,2068097.18,0
10,2011-12-09,2429310.9,0
10,2011-12-16,2555031.18,0
10,2011-12-23,3487986.89,0
10,2011-12-30,1930690.37,1
10,2012-01-06,1683401.78,0
10,2012-01-13,1711562.73,0
10,2012-01-20,1675562.94,0
10,2012-01-27,1632406.0,0
10,2012-02-03,1867403.01,0
10,2012-02-10,2218595.8,1
10,2012-02-17,2168709.76,0
10,2012-02-24,2039415.74,0
10,2012-03-02,1990371.02,0
10,2012-03-09,1917483.1,0
10,2012-03-16,1930814.66,0
10,2012-03-23,1837457.69,0
10,2012-03-30,1815760.42,0
10,2012-04-06,2163384.17,0
10,2012-04-13,1974687.51,0
10,2012-04-20,1777166.53,0
10,2012-04-27,1712987.56,0
10,2012-05-04,1821364.42,0
10,2012-05-11,1792345.3,0
10,2012-05-18,1795152.73,0
10,2012-05-25,1830939.1,0
10,2012-06-01,1767471.48,0
10,2012-06-08,1840491.41,0
10,2012-06-15,1811562.88,0
10,2012-06-22,1755334.18,0
10,2012-06-29,1707481.9,0
10,2012-07-06,1805999.79,0
10,2012-07-13,1765571.91,0
10,2012-07-20,1869967.03,0
10,2012-07-27,1817603.66,0
10,2012-08-03,1939440.09,0
10,2012-08-10,1880436.94,0
10,2012-08-17,1827797.4,0
10,2012-08-24,1764984.15,0
10,2012-08-31,1650285.54,0
10,2012-09-07,1708283.28,1
10,2012-09-14,1640168.99,0
10,2012-09-21,1671857.57,0
10,2012-09-28,1694862.41,0
10,2012-10-05,1758971.38,0
10,2012-10-12,1713889.11,0
10,2012-10-19,1734834.82,0
10,2012-10-26,1744349.05,0
11,2010-02-05,1528008.64,0
11,2010-02-12,1574684.08,1
11,2010-02-19,1503298.7,0
11,2010-02-26,1336404.65,0
11,2010-03-05,1426622.65,0
11,2010-03-12,1331883.16,0
11,2010-03-19,1364207.0,0
11,2010-03-26,1245624.27,0
11,2010-04-02,1446210.26,0
11,2010-04-09,1470308.32,0
11,2010-04-16,1323243.35,0
11,2010-04-23,1283766.55,0
11,2010-04-30,1239766.89,0
11,2010-05-07,1312329.78,0
11,2010-05-14,1266796.13,0
11,2010-05-21,1271646.62,0
11,2010-05-28,1264272.52,0
11,2010-06-04,1396322.19,0
11,2010-06-11,1339570.85,0
11,2010-06-18,1336522.92,0
11,2010-06-25,1262025.08,0
11,2010-07-02,1302600.14,0
11,2010-07-09,1280156.47,0
11,2010-07-16,1290609.54,0
11,2010-07-23,1244390.03,0
11,2010-07-30,1250178.89,0
11,2010-08-06,1369634.92,0
11,2010-08-13,1384339.1,0
11,2010-08-20,1430192.37,0
11,2010-08-27,1311263.07,0
11,2010-09-03,1303914.27,0
11,2010-09-10,1231428.46,1
11,2010-09-17,1215676.31,0
11,2010-09-24,1170103.25,0
11,2010-10-01,1182490.46,0
11,2010-10-08,1293472.8,0
11,2010-10-15,1175003.67,0
11,2010-10-22,1169831.38,0
11,2010-10-29,1195036.0,0
11,2010-11-05,1332759.13,0
11,2010-11-12,1281675.6,0
11,2010-11-19,1292346.57,0
11,2010-11-26,1757242.51,1
11,2010-12-03,1380522.64,0
11,2010-12-10,1564516.43,0
11,2010-12-17,1843971.15,0
11,2010-12-24,2306265.36,0
11,2010-12-31,1172003.1,1
11,2011-01-07,1178905.44,0
11,2011-01-14,1194449.78,0
11,2011-01-21,1187776.19,0
11,2011-01-28,1100418.69,0
11,2011-02-04,1422546.05,0
11,2011-02-11,1419236.9,1
11,2011-02-18,1554747.15,0
11,2011-02-25,1323999.36,0
11,2011-03-04,1399456.99,0
11,2011-03-11,1314557.31,0
11,2011-03-18,1391813.69,0
11,2011-03-25,1229777.24,0
11,2011-04-01,1258674.12,0
11,2011-04-08,1327401.06,0
11,2011-04-15,1312905.8,0
11,2011-04-22,1388118.53,0
11,2011-04-29,1357589.89,0
11,2011-05-06,1331453.41,0
11,2011-05-13,1277959.42,0
11,2011-05-20,1239466.97,0
11,2011-05-27,1216876.52,0
11,2011-06-03,1343637.0,0
11,2011-06-10,1314626.75,0
11,2011-06-17,1337506.74,0
11,2011-06-24,1254587.84,0
11,2011-07-01,1297472.06,0
11,2011-07-08,1334627.96,0
11,2011-07-15,1266546.73,0
11,2011-07-22,1290576.44,0
11,2011-07-29,1212938.67,0
11,2011-08-05,1403198.94,0
11,2011-08-12,1354188.43,0
11,2011-08-19,1484169.74,0
11,2011-08-26,1304706.75,0
11,2011-09-02,1297792.41,0
11,2011-09-09,1249439.95,1
11,2011-09-16,1270816.01,0
11,2011-09-23,1235775.15,0
11,2011-09-30,1190515.83,0
11,2011-10-07,1346271.06,0
11,2011-10-14,1286388.96,0
11,2011-10-21,1325107.53,0
11,2011-10-28,1310684.1,0
11,2011-11-04,1458287.38,0
11,2011-11-11,1366053.69,0
11,2011-11-18,1315091.63,0
11,2011-11-25,1848953.48,1
11,2011-12-02,1399322.44,0
11,2011-12-09,1646655.94,0
11,2011-12-16,1783910.06,0
11,2011-12-23,2213518.5,0
11,2011-12-30,1352084.21,1
11,2012-01-06,1283885.55,0
11,2012-01-13,1264736.59,0
11,2012-01-20,1207303.29,0
11,2012-01-27,1162675.85,0
11,2012-02-03,1376732.18,0
11,2012-02-10,1574287.76,1
11,2012-02-17,1569607.94,0
11,2012-02-24,1379473.03,0
11,2012-03-02,1438383.44,0
11,2012-03-09,1413382.76,0
11,2012-03-16,1441884.28,0
11,2012-03-23,1300593.61,0
11,2012-03-30,1300104.03,0
11,2012-04-06,1596325.01,0
11,2012-04-13,1472752.01,0
11,2012-04-20,1315356.99,0
11,2012-04-27,1236238.29,0
11,2012-05-04,1370251.22,0
11,2012-05-11,1300147.07,0
11,2012-05-18,1352442.31,0
11,2012-05-25,1297335.87,0
11,2012-06-01,1361595.33,0
11,2012-06-08,1414343.53,0
11,2012-06-15,1417875.42,0
11,2012-06-22,1355680.3,0
11,2012-06-29,1297028.6,0
11,2012-07-06,1461129.94,0
11,2012-07-13,1320239.51,0
11,2012-07-20,1344483.81,0
11,2012-07-27,1272395.02,0
11,2012-08-03,1399341.07,0
11,2012-08-10,1388973.65,0
11,2012-08-17,1421307.2,0
11,2012-08-24,1409515.73,0
11,2012-08-31,1372872.35,0
11,2012-09-07,1304584.4,1
11,2012-09-14,1267675.05,0
11,2012-09-21,1326132.98,0
11,2012-09-28,1227430.73,0
11,2012-10-05,1422794.26,0
11,2012-10-12,1311965.09,0
11,2012-10-19,1232073.18,0
11,2012-10-26,1200729.45,0
12,2010-02-05,1100046.37,0
12,2010-02-12,1117863.33,1
12,2010-02-19,1095421.65,0
12,2010-02-26,1048617.17,0
12,2010-03-05,1077018.27,0
12,2010-03-12,985594.23,0
12,2010-03-19,972088.34,0
12,2010-03-26,981615.81,0
12,2010-04-02,1011822.3,0
12,2010-04-09,1041238.87,0
12,2010-04-16,957997.52,0
12,2010-04-23,993833.44,0
12,2010-04-30,954220.22,0
12,2010-05-07,1043240.27,0
12,2010-05-14,966054.97,0
12,2010-05-21,958374.56,0
12,2010-05-28,955451.16,0
12,2010-06-04,1049357.36,0
12,2010-06-11,1016039.71,0
12,2010-06-18,956211.2,0
12,2010-06-25,958007.69,0
12,2010-07-02,951957.31,0
12,2010-07-09,943506.28,0
12,2010-07-16,916402.76,0
12,2010-07-23,912403.67,0
12,2010-07-30,913548.25,0
12,2010-08-06,967576.95,0
12,2010-08-13,928264.4,0
12,2010-08-20,948447.34,0
12,2010-08-27,1004516.46,0
12,2010-09-03,1075758.55,0
12,2010-09-10,903119.03,1
12,2010-09-17,852882.61,0
12,2010-09-24,851919.34,0
12,2010-10-01,850936.26,0
12,2010-10-08,918335.68,0
12,2010-10-15,862419.84,0
12,2010-10-22,857883.46,0
12,2010-10-29,955294.7,0
12,2010-11-05,929690.71,0
12,2010-11-12,942475.24,0
12,2010-11-19,894493.7,0
12,2010-11-26,1601377.41,1
12,2010-12-03,1069533.17,0
12,2010-12-10,1121934.15,0
12,2010-12-17,1295605.35,0
12,2010-12-24,1768249.89,0
12,2010-12-31,891736.91,1
12,2011-01-07,910110.24,0
12,2011-01-14,812011.8,0
12,2011-01-21,802105.5,0
12,2011-01-28,873119.06,0
12,2011-02-04,1046068.17,0
12,2011-02-11,1086421.57,1
12,2011-02-18,1128485.1,0
12,2011-02-25,1046203.72,0
12,2011-03-04,1085248.21,0
12,2011-03-11,997672.62,0
12,2011-03-18,1009502.01,0
12,2011-03-25,954107.32,0
12,2011-04-01,1005463.49,0
12,2011-04-08,998362.05,0
12,2011-04-15,990951.77,0
12,2011-04-22,1016019.47,0
12,2011-04-29,994966.1,0
12,2011-05-06,1021154.48,0
12,2011-05-13,977033.5,0
12,2011-05-20,924134.99,0
12,2011-05-27,964332.51,0
12,2011-06-03,970328.68,0
12,2011-06-10,996937.95,0
12,2011-06-17,986504.93,0
12,2011-06-24,997282.75,0
12,2011-07-01,961993.34,0
12,2011-07-08,943717.38,0
12,2011-07-15,936001.98,0
12,2011-07-22,922231.92,0
12,2011-07-29,890547.07,0
12,2011-08-05,988712.52,0
12,2011-08-12,955913.68,0
12,2011-08-19,966817.24,0
12,2011-08-26,1017593.47,0
12,2011-09-02,1052051.45,0
12,2011-09-09,922850.57,1
12,2011-09-16,889290.23,0
12,2011-09-23,871692.74,0
12,2011-09-30,866401.45,0
12,2011-10-07,951244.66,0
12,2011-10-14,927600.01,0
12,2011-10-21,938604.58,0
12,2011-10-28,990926.38,0
12,2011-11-04,1051944.79,0
12,2011-11-11,1095091.53,0
12,2011-11-18,970641.34,0
12,2011-11-25,1591920.42,1
12,2011-12-02,1071383.1,0
12,2011-12-09,1189646.45,0
12,2011-12-16,1293404.18,0
12,2011-12-23,1617612.03,0
12,2011-12-30,1111638.07,1
12,2012-01-06,945823.65,0
12,2012-01-13,865467.86,0
12,2012-01-20,855922.64,0
12,2012-01-27,888203.69,0
12,2012-02-03,1058767.95,0
12,2012-02-10,1199330.85,1
12,2012-02-17,1240048.85,0
12,2012-02-24,1112034.72,0
12,2012-03-02,1147636.96,0
12,2012-03-09,1113208.57,0
12,2012-03-16,1088498.52,0
12,2012-03-23,1045419.87,0
12,2012-03-30,1025382.22,0
12,2012-04-06,1128765.71,0
